instrument_key,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,option_type,exchange
NSE_EQ|INE01QM01018,9756.0,EMUDHRA,EMUDHRA LIMITED,884.65,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE913H01037,18822.0,ENDURANCE,ENDURANCE TECHNO. LTD.,2502.1,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE306C01019,15049.0,ENERGYDEV,ENERGY DEVE. CO.LTD,23.37,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE0S3X01014,23224.0,ENFUSE,ENFUSE SOLUTIONS LIMITED,119.15,,,0.05,1200.0,EQUITY,,NSE
NSE_EQ|INE510A01028,4907.0,ENGINERSIN,ENGINEERS INDIA LTD,255.95,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE265F01028,13192.0,ENIL,ENTERTAIN NET. IND. LTD.,225.85,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE0R9I01013,23230.0,ENSER,ENSER COMMUNICATIONS LTD,131.55,,,0.05,2000.0,EQUITY,,NSE
NSE_EQ|INE010601016,22717.0,ENTERO,ENTERO HEALTHCARE SOLU L,1018.85,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE0G5901015,22463.0,EPACK,EPACK DURABLE LIMITED,216.24,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE071N01016,5382.0,EPIGRAL,EPIGRAL LIMITED,1305.9,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE255A01020,981.0,EPL,EPL LIMITED,194.93,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF740KA1QK2,6606.0,EQUAL50ADD,DSPAMC - DSPNEWETF,305.13,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE217G01035,3553.0,EQUIPPP,EQUIPPP SOC IMP TECH LTD,27.2,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE063P01018,913.0,EQUITASBNK,EQUITAS SMALL FIN BNK LTD,97.43,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE406M01024,21154.0,ERIS,ERIS LIFESCIENCES LIMITED,1014.75,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE416L01017,20080.0,EROSMEDIA,EROS INTL MEDIA LTD,20.09,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE284A01012,955.0,ESABINDIA,ESAB INDIA LTD,5780.15,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE818W01011,19878.0,ESAFSFB,ESAF SMALL FINANCE BANK L,52.99,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE0RQZ01017,22764.0,ESCONET,ESCONET TECHNOLOGIES LTD,203.85,,,0.05,800.0,EQUITY,,NSE
NSE_EQ|INE042A01014,958.0,ESCORTS,ESCORTS KUBOTA LIMITED,4122.6,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE0ITO01014,17084.0,ESFL,ESSEN SPECIALITY FILMS L,150.25,,,0.05,600.0,EQUITY,,NSE
NSE_EQ|INF769K01GS9,1200.0,ESG,MIRAEAMC - MAESGETF,39.25,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF754K01SF3,20257.0,ESILVER,EDELAMC - ESILVER,90.7,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE122M01019,25634.0,ESSARSHPNG,ESSAR SHIPPING LTD,46.29,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE418N20035,24030.0,ESSEN-RE2,INTEGRA ESSENTIA LIMITED,0.61,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE418N01035,30327.0,ESSENTIA,INTEGRA ESSENTIA LIMITED,3.92,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE778B01029,24265.0,ESTER,ESTER INDUSTRIES LTD,113.29,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE04TZ01018,9750.0,ETHOSLTD,ETHOS LIMITED,2525.3,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE505V01016,7331.0,EUROBOND,EURO PANEL PRODUCTS LTD,199.55,,,0.05,1000.0,EQUITY,,NSE
NSE_EQ|INE022C01012,8886.0,EUROTEXIND,EUROTEX IND & EXPORTS LTD,13.5,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE128A01029,11782.0,EVEREADY,EVEREADY INDS. IND.  LTD.,335.8,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE295A01018,993.0,EVERESTIND,EVEREST INDUSTRIES LTD,1095.15,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE688J01023,17380.0,EXCEL,EXCEL REALTY N INFRA LTD,0.82,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE369A01029,11471.0,EXCELINDUS,EXCEL INDUSTRIES LTD,1097.15,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE777F01014,22947.0,EXICOM,EXICOM TELE SYSTEMS LTD,322.15,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE302A01020,676.0,EXIDEIND,EXIDE INDUSTRIES LTD,540.7,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE201K01015,17486.0,EXPLEOSOL,EXPLEO SOLUTIONS LIMITED,1271.75,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE0GFE01018,5352.0,EXXARO,EXXARO TILES LIMITED,95.43,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF582M01IW0,14946.0,F13DG,UNIONAMC - F13DG,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF582M01IY6,14948.0,F13RG,UNIONAMC - F13RG,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF582M01IZ3,14949.0,F13RP,UNIONAMC - F13RP,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE188A01015,1008.0,FACT,FACT LTD,772.35,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE0DNW01011,1614.0,FAIRCHEMOR,FAIRCHEM ORGANICS LIMITED,1350.2,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE963C01033,12000.0,FAZE3Q,FAZE THREE LIMITED,422.7,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE045J01026,6198.0,FCL,FINEOTEX CHEMICAL LIMITED,359.8,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE512B01022,11999.0,FCSSOFT,FCS SOFTWARE SOLN. LTD.,3.9,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE258B01022,4898.0,FDC,FDC LIMITED,458.8,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE171A01029,1023.0,FEDERALBNK,FEDERAL BANK LTD,173.86,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE007N01010,20322.0,FEDFINA,FEDBANK FINANCIAL SER L,123.7,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE623B01027,13812.0,FEL,FUTURE ENTERPRISES LTD,0.78,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|IN9623B01058,17006.0,FELDVR,FUTURE ENTERPRISES LTD,5.46,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE901X01013,573.0,FELIX,FELIX INDUSTRIES LTD.,427.0,,,0.05,500.0,EQUITY,,NSE
NSE_EQ|INE296C01020,8159.0,FIBERWEB,FIBERWEB INDIA LIMITED,39.84,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF090I01VW5,18178.0,FICRF3DP,FRANTEMAMC - FICRF3DP,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF090I01VX3,18179.0,FICRF3GP,FRANTEMAMC - FICRF3GP,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF090I01VY1,18180.0,FICRFD3DPD,FRANTEMAMC - FICRFD3DPD,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF090I01VZ8,18181.0,FICRFD3GPD,FRANTEMAMC - FICRFD3GPD,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE0LQQ01019,9858.0,FIDEL,FIDEL SOFTECH LIMITED,99.9,,,0.05,1000.0,EQUITY,,NSE
NSE_EQ|INE737H01014,13710.0,FIEMIND,FIEM INDUSTRIES LIMITED,1271.65,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE816B01035,24532.0,FILATEX,FILATEX INDIA LTD,54.39,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE185E01013,23647.0,FILATFASH,FILATEX FASHIONS LIMITED,10.63,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE235A01022,1038.0,FINCABLES,FINOLEX CABLES LTD,1556.35,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE686Y01026,3744.0,FINEORG,FINE ORGANIC IND. LTD.,4712.2,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INF109KC17L8,12578.0,FINIETF,ICICIPRAMC-ICICIFIN,24.11,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE02NC01014,6579.0,FINOPB,FINO PAYMENTS BANK LTD,282.75,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE183A01024,1041.0,FINPIPE,FINOLEX INDUSTRIES LTD,339.25,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INF090I01VN4,18182.0,FISTIP3GP,FRANTEMAMC - FISTIP3GP,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF090I01VP9,18183.0,FISTIP3MDP,FRANTEMAMC - FISTIP3MDP,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF090I01VO2,18196.0,FISTIP3QDP,FRANTEMAMC - FISTIP3QDP,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF090I01VQ7,18197.0,FISTIP3WDP,FRANTEMAMC - FISTIP3WDP,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF090I01VS3,18198.0,FISTIPD3GP,FRANTEMAMC - FISTIPD3GP,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF090I01VU9,18199.0,FISTIPD3MD,FRANTEMAMC - FISTIPD3MD,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF090I01VT1,18200.0,FISTIPD3QD,FRANTEMAMC - FISTIPD3QD,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF090I01VV7,18201.0,FISTIPD3WD,FRANTEMAMC - FISTIPD3WD,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF090I01VR5,18388.0,FISTIPIP3G,FRANTEMAMC - FISTIPIP3G,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE128S01021,12032.0,FIVESTAR,FIVE-STAR BUS FIN LTD,796.3,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE00Y201027,20372.0,FLAIR,FLAIR WRITING INDUST LTD,296.8,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE060J01017,25516.0,FLEXITUFF,FLEXITUFF VENTURES INT L,31.06,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE452O01016,14868.0,FLFL,FUT LIFESTYLE FASH LTD,2.28,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE09N301011,13750.0,FLUOROCHEM,GUJARAT FLUOROCHEM LTD,3222.85,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INF109KC19V3,5306.0,FMCGIETF,ICICIPRAMC - ICICIFMCG,60.11,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE529A01010,1190.0,FMGOETZE,FEDERAL-MOGUL GOETZE (IND,416.8,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE360L01017,21017.0,FMNL,FUTURE MKT NETWORKS LTD,6.77,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE0I7D01019,7385.0,FOCE,FOCE INDIA LIMITED,1002.0,,,0.05,200.0,EQUITY,,NSE
NSE_EQ|INE593W01028,6836.0,FOCUS,FOCUS LIGHTG & FIXTRS LTD,158.64,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE0Q4701019,22517.0,FONEBOX,FONEBOX RETAIL LIMITED,152.0,,,0.05,1000.0,EQUITY,,NSE
NSE_EQ|INE976E01023,6673.0,FOODSIN,FOODS & INNS LIMITED,150.85,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE451A01017,11573.0,FORCEMOT,FORCE MOTORS LIMITED,9054.9,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE061F01013,14592.0,FORTIS,FORTIS HEALTHCARE LTD,468.1,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE519A01011,1073.0,FOSECOIND,FOSECO INDIA LTD,3819.75,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE752P01024,11736.0,FRETAIL,FUTURE RETAIL LIMITED,3.0,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE385O01018,11501.0,FROG,FROG CELLSAT LIMITED,328.8,,,0.05,400.0,EQUITY,,NSE
NSE_EQ|INE935Q01015,14628.0,FSC,FUTURE SUPP CHAIN SOL LTD,3.96,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE684F01012,14304.0,FSL,FIRSTSOURCE SOLU. LTD.,199.68,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE139R01012,11932.0,FUSION,FUSION MICRO FINANCE LTD,481.75,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE524A01029,1085.0,GABRIEL,GABRIEL INDIA LTD,415.65,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE036B01030,8828.0,GAEL,GUJARAT AMBUJA EXPORTS LT,150.06,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE129A01019,4717.0,GAIL,GAIL (INDIA) LTD,216.92,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE600K01018,1315.0,GALAXYSURF,GALAXY SURFACTANTS LTD,2666.9,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE297H01019,13341.0,GALLANTT,GALLANTT ISPAT LIMITED,315.0,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE717W01049,20303.0,GANDHAR,GANDHAR OIL REFINE IND L,206.13,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE524B01027,14116.0,GANDHITUBE,GANDHI SPL. TUBES LTD,783.45,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE845D01014,6944.0,GANECOS,GANESHA ECOSPHERE LIMITED,1253.0,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE388A01029,5614.0,GANESHBE,GANESH BENZOPLAST LIMITED,163.01,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE460C01014,14339.0,GANESHHOUC,GANESH HOUSING CORP LTD,997.25,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE691Z01023,4959.0,GANGAFORGE,GANGA FORGING LIMITED,8.28,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE335W01016,21399.0,GANGESSECU,GANGES SECURITIES LIMITED,154.34,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE276A01018,1100.0,GARFIBRES,GARWARE TECH FIBRES LTD,4135.5,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE224E01028,18018.0,GATECH,GACM TECHNOLOGIES LIMITED,1.25,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE224E01036,27.0,GATECHDVR,GACM TECHNOLOGIES LIMITED,3.03,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE079J01017,8510.0,GATEWAY,GATEWAY DISTRIPARKS LTD,102.63,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE287Z01012,3699.0,GAYAHWS,GAYATRI HIGHWAYS LIMITED,1.15,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE916G01016,13658.0,GEECEE,GEECEE VENTURES LIMITED,349.85,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE669X01024,17922.0,GEEKAYWIRE,GEEKAY WIRES LIMITED,93.35,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE854S01022,2188.0,GENCON,GENERIC ENG CONS PROJ LTD,40.68,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE727B01026,10905.0,GENESYS,GENESYS INTL CORPN LTD,491.0,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE06H201014,17010.0,GENSOL,GENSOL ENGINEERING LTD,1017.2,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE949P01018,6600.0,GENUSPAPER,GENUS P&B LIMITED,20.67,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE955D01029,11905.0,GENUSPOWER,GENUS POWER INFRASTRU LTD,327.3,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE007B01023,11896.0,GEOJITFSL,GEOJIT FINANCIAL SER L,103.32,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE878A01011,7862.0,GEPIL,GE POWER INDIA LIMITED,353.95,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE017A01032,13776.0,GESHIP,THE GE SHPG.LTD,1159.4,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE200A01026,16787.0,GET&D,GE T&D INDIA LIMITED,1493.8,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE02KN07030,23151.0,GFL27,GFL 6M OIS LINK 2027 SRB,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE538A01037,1289.0,GFLLIMITED,GFL LIMITED,76.55,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE539A01019,1127.0,GHCL,GHCL LIMITED,524.95,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE0PA801013,16696.0,GHCLTEXTIL,GHCL TEXTILES LIMITED,84.06,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE289B01019,1139.0,GICHSGFIN,GIC HOUSING FINANCE LTD,241.71,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE947T01014,18815.0,GICL,GLOBE INTL CARRIERS LTD,,,,0.05,3000.0,EQUITY,,NSE
NSE_EQ|INE481Y01014,277.0,GICRE,GENERAL INS CORP OF INDIA,389.25,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE047B01011,17839.0,GILLANDERS,GILLANDERS ARBUTHNOT LTD,81.94,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE322A01010,1576.0,GILLETTE,GILLETTE INDIA LTD,7784.2,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INF204KC1030,3172.0,GILT5YBEES,RELCAPAMC - NETFGILT5Y,56.0,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE424C01010,1142.0,GINNIFILA,GINNI FILAMENTS LTD,32.38,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE162A01010,1145.0,GIPCL,GUJ IND POW CO. LTD,222.52,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE614Z01017,2366.0,GIRIRAJ,GIRIRAJ CIVIL DEVP LTD,430.4,,,0.05,250.0,EQUITY,,NSE
NSE_EQ|INE316N01015,9935.0,GIRRESORTS,GIR NATUREVIEW RESORT LTD,,,,0.05,5000.0,EQUITY,,NSE
NSE_EQ|INE528A01020,17360.0,GKWLIMITED,GKW LIMITED,2350.1,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE068V01023,1186.0,GLAND,GLAND PHARMA LIMITED,1873.75,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE159A01016,1153.0,GLAXO,GLAXOSMITHKLINE PHARMA LT,2625.65,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE935A01035,7406.0,GLENMARK,GLENMARK PHARMACEUTICALS,1202.9,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE540A01017,8412.0,GLFL,GUJARAT LEASE FINANCING L,7.25,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE291W01029,1417.0,GLOBAL,GLOBAL EDUCATION LIMITED,202.43,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE0PS501019,17167.0,GLOBALPET,GLOBAL PET INDUSTRIES LTD,99.7,,,0.05,1500.0,EQUITY,,NSE
NSE_EQ|INE792H01019,13739.0,GLOBALVECT,GLOBAL VEC HELICORP LTD,222.26,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE581X01021,393.0,GLOBE,GLOBE TEXTILES (I) LTD.,2.81,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE615I01010,17424.0,GLOBUSSPR,GLOBUS SPIRITS LTD,799.6,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE350Z01018,23590.0,GLOSTERLTD,GLOSTER LIMITED,838.1,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE03Q201024,5265.0,GLS,GLENMARK LIFE SCIENCE LTD,864.0,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE075D01018,1168.0,GMBREW,G M BREWERIES LTD,631.4,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE131A01031,5204.0,GMDCLTD,GUJARAT MINERAL DEV CORP,388.85,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE541A01023,1570.0,GMMPFAUDLR,GMM PFAUDLER LIMITED,1338.3,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE776C01039,13528.0,GMRINFRA,GMR AIRPORTS INFRA LTD,90.13,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE0CU601026,8529.0,GMRP&UI,GMR POW AND URBAN INFRA L,78.54,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE934S01014,18571.0,GNA,GNA AXLES LIMITED,405.3,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE113A01013,1174.0,GNFC,GUJ NAR VAL FER & CHEM L,685.7,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE426D01013,14687.0,GOACARBON,GOA CARBON LIMITED,779.45,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE077F01035,3963.0,GOCLCORP,GOCL CORPORATION LIMITED,400.0,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE0BJS01011,6964.0,GOCOLORS,GO FASHION INDIA LTD,1050.45,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE260B01028,1181.0,GODFRYPHLP,GODFREY PHILLIPS INDIA LT,3878.9,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE925Y01036,1607.0,GODHA,GODHA CABCON INSULAT LTD,0.88,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE03JT01014,23799.0,GODIGIT,GO DIGIT GENERAL INS LTD,341.5,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE850D01014,144.0,GODREJAGRO,GODREJ AGROVET LIMITED,583.75,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE102D01028,10099.0,GODREJCP,GODREJ CONSUMER PRODUCTS,1416.8,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE233A01035,10925.0,GODREJIND,GODREJ INDUSTRIES LTD,800.15,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE484J01027,17875.0,GODREJPROP,GODREJ PROPERTIES LTD,2928.2,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE516K01024,5010.0,GOENKA,GOENKA DIAMOND&JEWELS LTD,0.85,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE887G01027,11778.0,GOKEX,GOKALDAS EXPORTS LTD.,820.7,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE020J01029,16709.0,GOKUL,GOKUL REFOILS & SOLV LTD,39.95,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE314T01025,14480.0,GOKULAGRO,GOKUL AGRO RESOURCES LTD,164.51,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF174KA1HJ8,14858.0,GOLD1,KOTAK GOLD ETF,60.94,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF204KB17I5,14428.0,GOLDBEES,NIP IND ETF GOLD BEES,60.59,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF0R8F01042,22901.0,GOLDCASE,ZERODHAAMC - GOLDCASE,11.48,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE973A01010,11619.0,GOLDENTOBC,GOLDEN TOBACCO LIMITED,43.79,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF769K01JP9,14286.0,GOLDETF,MIRAEAMC - MAGOLDETF,71.0,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF740KA1SW3,15356.0,GOLDETFADD,DSPAMC - DSPGOLDETF,70.99,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE025B01025,11971.0,GOLDIAM,GOLDIAM INTERNATIONAL LTD,166.04,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF109KC1NT3,19679.0,GOLDIETF,ICICI PRUDENTIAL GOLD ETF,62.44,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE06MH01016,13701.0,GOLDKART,GOLDKART JEWELS LIMITED,,,,0.05,1250.0,EQUITY,,NSE
NSE_EQ|INF789F1AUX7,14535.0,GOLDSHARE,UTI GOLD ETF,61.1,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE405Y01021,1.0,GOLDSTAR,GOLDSTAR POWER LIMITED,14.4,,,0.05,11250.0,EQUITY,,NSE
NSE_EQ|INE805A01014,9874.0,GOLDTECH,AION-TECH SOLUTIONS LTD,119.03,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE127I01024,6125.0,GOODLUCK,GOODLUCK INDIA LIMITED,923.6,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE0L9R01028,23066.0,GOPAL,GOPAL SNACKS LIMITED,323.15,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE705X01026,11789.0,GOYALALUM,GOYAL ALUMINIUMS LIMITED,8.89,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE0QFE01017,19356.0,GOYALSALT,GOYAL SALT LIMITED,190.0,,,0.05,600.0,EQUITY,,NSE
NSE_EQ|INE177H01021,13409.0,GPIL,GODAWARI POW & ISP LTD,1051.35,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE517F01014,19731.0,GPPL,GUJARAT PIPAVAV PORT LTD,198.98,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE486R01017,22846.0,GPTHEALTH,GPT HEALTHCARE LIMITED,148.53,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE390G01014,17689.0,GPTINFRA,GPT INFRAPROJECTS LTD,250.37,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE101D01020,11872.0,GRANULES,GRANULES INDIA LIMITED,472.1,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE0POU01017,20454.0,GRAPHISAD,GRAPHISADS LIMITED,44.45,,,0.05,1200.0,EQUITY,,NSE
NSE_EQ|INE371A01025,592.0,GRAPHITE,GRAPHITE INDIA LTD,570.95,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE047A01021,1232.0,GRASIM,GRASIM INDUSTRIES LTD,2450.15,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|IN9047A01011,22630.0,GRASIMPP,GRASIM RE.0.50 PPD UP,1137.6,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE024L01027,20534.0,GRAVITA,GRAVITA INDIA LIMITED,1332.85,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE0LVM01018,14052.0,GRCL,GAYATRI RUBB AND CHEM LTD,371.55,,,0.05,500.0,EQUITY,,NSE
NSE_EQ|INE224A01026,1235.0,GREAVESCOT,GREAVES COTTON LTD.,131.04,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE0O7P01015,17092.0,GREENCHEF,GREENCHEF APPLIANCES LTD,73.2,,,0.05,800.0,EQUITY,,NSE
NSE_EQ|INE544R01021,6848.0,GREENLAM,GREENLAM INDUSTRIES LTD.,609.9,,,0.05,1.0,EQUITY,,NSE
